"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[YRACURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"22144","AEP TEXAS CENTRAL","AMIGO ENERGY","Sustainable Simply Days - 3","0.1180","0.1110","0.1070","","False","True","1","Fixed","31","3","175.00","https://amigoenergy.com/es/","FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0839 to enroll!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=8+lYTwrvATA=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=8+lYTwrvATA=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0839","TRUE","FALSE","Spanish","4"
"22152","AEP TEXAS CENTRAL","TARA ENERGY","Balanced Days Bundle - 3","0.1180","0.1110","0.1070","","False","True","1","Fixed","31","3","175.00","https://taraenergy.com/es/","FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0880 to enroll!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=qsjWEu4ws08=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=qsjWEu4ws08=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0880","TRUE","FALSE","Spanish","4"
"22157","AEP TEXAS CENTRAL","TARA ENERGY","Balanced Days Bundle - 3","0.1180","0.1110","0.1070","","False","True","1","Fixed","31","3","175.00","https://taraenergy.com/","FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0880 to enroll!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=qsjWEu4ws08=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=qsjWEu4ws08=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0880","TRUE","FALSE","English","4"
"22163","AEP TEXAS CENTRAL","TARA ENERGY","Sustainable Home Bundle - 3","0.1180","0.1110","0.1070","","False","False","1","Fixed","31","3","175.00","https://taraenergy.com/es/","Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0880!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=FxYMeR64bZg=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=FxYMeR64bZg=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0880","TRUE","FALSE","Spanish","4"
"22762","AEP TEXAS CENTRAL","TARA ENERGY","Sustainable Home Bundle - 3","0.1180","0.1110","0.1070","","False","False","1","Fixed","31","3","175.00","https://taraenergy.com/","A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0880 to enroll!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=FxYMeR64bZg=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=FxYMeR64bZg=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0880","TRUE","FALSE","English","4"
"22768","AEP TEXAS CENTRAL","TARA ENERGY","Basics PTC - 60","0.1680","0.1650","0.1630","","False","False","1","Fixed","31","60","175.00","https://taraenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=U1l+++XSRMs=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=U1l+++XSRMs=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0880","TRUE","FALSE","Spanish","4"
"22772","AEP TEXAS CENTRAL","AMIGO ENERGY","Sustainable Lifestyle - 3","0.1180","0.1110","0.1070","","False","False","1","Fixed","31","3","175.00","https://amigoenergy.com/","A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0839 to enroll!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=qpIWXWJiPq4=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=qpIWXWJiPq4=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0839","TRUE","FALSE","English","4"
"22777","AEP TEXAS CENTRAL","AMIGO ENERGY","Sustainable Lifestyle - 3","0.1180","0.1110","0.1070","","False","False","1","Fixed","31","3","175.00","https://amigoenergy.com/es/","Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0839!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=qpIWXWJiPq4=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=qpIWXWJiPq4=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0839","TRUE","FALSE","Spanish","4"
"23982","AEP TEXAS CENTRAL","RELIANT","Reliant Power On Flex Plan","0.2020","0.1940","0.1890","","False","False","0","Variable","24","0","0.00","https://www.reliant.com/","Esta oferta es solo para nuevos clientes que se inscriben a través de Power to Choose","https://www.reliant.com/files/0901751883727dce.pdf","https://www.reliant.com/files/090175188358df5d.pdf","False","","https://www.reliant.com/defl/R1F00180021332A.pdf","https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&language_code=es_US&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_","","(855) 350-8650","TRUE","FALSE","Spanish","5"
"23992","AEP TEXAS CENTRAL","RELIANT","Reliant Power On 12 Plan","0.1730","0.1650","0.1600","","False","False","1","Fixed","24","12","150.00","https://www.reliant.com/","Esta oferta es solo para nuevos clientes que se inscriben a través de Power to Choose","https://www.reliant.com/files/0901751883727dce.pdf","https://www.reliant.com/files/090175188358df5d.pdf","False","","https://www.reliant.com/defl/R1F00180021356A.pdf","https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&language_code=es_US&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_","","(855) 350-8650","TRUE","FALSE","Spanish","5"
"24334","AEP TEXAS CENTRAL","AMIGO ENERGY","Basics PTC - 60","0.1680","0.1650","0.1630","","False","False","1","Fixed","31","60","175.00","https://amigoenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=OAKQyQEmstA=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=OAKQyQEmstA=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","English","4"
"24335","AEP TEXAS CENTRAL","AMIGO ENERGY","Basics PTC - 60","0.1680","0.1650","0.1630","","False","False","1","Fixed","31","60","175.00","https://amigoenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=OAKQyQEmstA=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=OAKQyQEmstA=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","Spanish","4"
"24344","AEP TEXAS CENTRAL","TARA ENERGY","Basics PTC - 60","0.1680","0.1650","0.1630","","False","False","1","Fixed","31","60","175.00","https://taraenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=U1l+++XSRMs=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=U1l+++XSRMs=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0880","TRUE","FALSE","English","4"
"24347","AEP TEXAS CENTRAL","TARA ENERGY","Basics PTC - 36","0.1680","0.1650","0.1630","","False","False","1","Fixed","31","36","175.00","https://taraenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=z53lHZPGRUg=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=z53lHZPGRUg=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0880","TRUE","FALSE","Spanish","4"
"24536","AEP TEXAS CENTRAL","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 24 Choice","0.1800","0.1720","0.1670","","False","False","1","Fixed","100","24","295.00","https://www.greenmountainenergy.com","Sign up for 100% Pollution Free Electricity today! For new customers only. This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.","https://signup.greenmountainenergy.com/files/09017518836757a5.pdf","https://signup.greenmountain.com/files/0901751883592af0.pdf","False","","https://signup.greenmountain.com/defl/G1F00172600807A.pdf","https://shop.greenmountainenergy.com/texas/home-energy-solutions/products/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WA0TEZ&sid=APTC_1726590650&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose","","(844) 854-2260","TRUE","FALSE","English","3"
"24538","AEP TEXAS CENTRAL","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 12 Choice","0.1800","0.1720","0.1670","","False","False","1","Fixed","100","12","150.00","https://www.greenmountainenergy.com","Sign up for 100% Pollution Free Electricity today! For new customers only. This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.","https://signup.greenmountainenergy.com/files/09017518836757a5.pdf","https://signup.greenmountain.com/files/0901751883592af0.pdf","False","","https://signup.greenmountain.com/defl/G1F00172600803A.pdf","https://shop.greenmountainenergy.com/texas/home-energy-solutions/products/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WA0TEZ&sid=APTC_1726590650&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose","","(844) 854-2260","TRUE","FALSE","English","3"
"24623","AEP TEXAS CENTRAL","AMIGO ENERGY","Basics PTC - 36","0.1680","0.1650","0.1630","","False","False","1","Fixed","31","36","175.00","https://amigoenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=CKis5l54v4Q=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=CKis5l54v4Q=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","English","4"
"24629","AEP TEXAS CENTRAL","AMIGO ENERGY","Basics PTC - 36","0.1680","0.1650","0.1630","","False","False","1","Fixed","31","36","175.00","https://amigoenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=CKis5l54v4Q=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=CKis5l54v4Q=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","Spanish","4"
"24634","AEP TEXAS CENTRAL","JUST ENERGY","Sustainable Living Bundle - 3","0.1180","0.1110","0.1070","","False","False","1","Fixed","31","3","175.00","https://justenergy.com/","A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0821 to enroll!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=9CD4Q9qqxpw=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=9CD4Q9qqxpw=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0821","TRUE","FALSE","English","2"
"24640","AEP TEXAS CENTRAL","JUST ENERGY","Sustainable Days Bundle - 3","0.1180","0.1110","0.1070","","False","True","1","Fixed","31","3","175.00","https://justenergy.com/","FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0821 to enroll!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=4X8tgdFCERI=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=4X8tgdFCERI=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0821","TRUE","FALSE","English","2"
"24656","AEP TEXAS CENTRAL","JUST ENERGY","Sustainable Living Bundle - 3","0.1180","0.1110","0.1070","","False","False","1","Fixed","31","3","175.00","https://justenergy.com/es/","Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0821!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=9CD4Q9qqxpw=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=","https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=9CD4Q9qqxpw=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=","https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0821","TRUE","FALSE","Spanish","2"
